invoice_id,msme_company,buyer_name,buyer_sector,invoice_date,due_date,paid_date,invoice_amount,payment_delay_days,is_paid,monthly_fixed_cost,cash_reserves,avg_monthly_revenue,buyer_risk_level,post_legal_notice
INV-2024-02740,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-11,2024-05-11,2024-07-02,70353,52,1,326225,2155144,1076778,medium,0
INV-2024-02741,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-05-14,2024-06-13,2024-08-13,193594,61,1,326225,2155144,1076778,medium,0
INV-2024-02742,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-10,2024-11-09,2025-01-13,179138,65,1,326225,2155144,1076778,high,1
INV-2024-02743,Ayesha Plastics,National Packaging House,Packaging,2024-03-31,2024-04-30,2024-06-07,27082,38,1,326225,2155144,1076778,low,0
INV-2024-02744,Ayesha Plastics,National Packaging House,Packaging,2024-01-11,2024-02-10,2024-03-16,72414,35,1,326225,2155144,1076778,low,0
INV-2024-02745,Ayesha Plastics,National Packaging House,Packaging,2024-12-01,2024-12-31,2025-01-28,57193,28,1,326225,2155144,1076778,low,1
INV-2024-02746,Ayesha Plastics,Shree Retail Distributors,Retail,2024-04-17,2024-05-17,2024-07-08,71779,52,1,326225,2155144,1076778,medium,0
INV-2024-02747,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-09,2024-08-08,2024-10-09,85531,62,1,326225,2155144,1076778,medium,0
INV-2024-02748,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-15,2024-12-15,2025-01-21,179388,37,1,326225,2155144,1076778,high,1
INV-2024-02749,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-03,2024-03-04,2024-05-06,139858,63,1,326225,2155144,1076778,high,0
INV-2024-02750,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-03-07,2024-04-06,2024-06-22,48196,77,1,326225,2155144,1076778,medium,0
INV-2024-02751,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-12,2024-08-11,2024-09-24,112578,44,1,326225,2155144,1076778,medium,0
INV-2024-02752,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-08-07,2024-09-06,2024-10-11,167443,35,1,326225,2155144,1076778,high,0
INV-2024-02753,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-01-24,2024-02-23,2024-04-29,108073,66,1,326225,2155144,1076778,medium,0
INV-2024-02754,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-01,2024-10-31,2024-11-27,122438,27,1,326225,2155144,1076778,high,1
INV-2024-02755,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-05-06,2024-06-05,2024-08-16,135915,72,1,326225,2155144,1076778,high,0
INV-2024-02756,Ayesha Plastics,National Packaging House,Packaging,2024-03-05,2024-04-04,2024-05-12,72440,38,1,326225,2155144,1076778,low,0
INV-2024-02757,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-09-07,2024-10-07,2024-12-14,206880,68,1,326225,2155144,1076778,high,1
INV-2024-02758,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-08-28,2024-09-27,2024-10-30,166843,33,1,326225,2155144,1076778,medium,0
INV-2024-02759,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-26,2024-04-25,2024-05-28,67568,33,1,326225,2155144,1076778,low,0
INV-2024-02760,Ayesha Plastics,National Packaging House,Packaging,2024-11-26,2024-12-26,2025-01-13,47687,18,1,326225,2155144,1076778,low,1
INV-2024-02761,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-22,2024-10-22,2024-11-13,48810,22,1,326225,2155144,1076778,low,1
INV-2024-02762,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-07-10,2024-08-09,2024-09-01,71301,23,1,326225,2155144,1076778,low,0
INV-2024-02763,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-09-10,2024-10-10,2024-11-09,73591,30,1,326225,2155144,1076778,medium,1
INV-2024-02764,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-22,2024-12-22,2025-02-18,210338,58,1,326225,2155144,1076778,high,1
INV-2024-02765,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-19,2024-02-18,2024-05-01,137829,73,1,326225,2155144,1076778,high,0
INV-2024-02766,Ayesha Plastics,National Packaging House,Packaging,2024-08-19,2024-09-18,2024-10-13,93257,25,1,326225,2155144,1076778,low,0
INV-2024-02767,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-05,2024-07-05,2024-09-11,240775,68,1,326225,2155144,1076778,high,0
INV-2024-02768,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-03-21,2024-04-20,2024-07-27,152781,98,1,326225,2155144,1076778,high,0
INV-2024-02769,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-08,2024-11-07,2024-12-15,58887,38,1,326225,2155144,1076778,medium,1
INV-2024-02770,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-05-31,2024-06-30,2024-09-17,113378,79,1,326225,2155144,1076778,high,0
INV-2024-02771,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-10-25,2024-11-24,2025-04-04,212567,131,1,326225,2155144,1076778,high,1
INV-2024-02772,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-06,2024-09-05,2024-11-06,236197,62,1,326225,2155144,1076778,high,0
INV-2024-02773,Ayesha Plastics,National Packaging House,Packaging,2024-07-07,2024-08-06,2024-08-22,63425,16,1,326225,2155144,1076778,low,0
INV-2024-02774,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-14,2024-08-13,2024-11-04,226434,83,1,326225,2155144,1076778,high,0
INV-2024-02775,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-15,2024-06-14,2024-08-06,82701,53,1,326225,2155144,1076778,medium,0
INV-2024-02776,Ayesha Plastics,Shree Retail Distributors,Retail,2024-02-12,2024-03-13,2024-04-28,60544,46,1,326225,2155144,1076778,medium,0
INV-2024-02777,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-06,2024-11-05,2025-01-07,118957,63,1,326225,2155144,1076778,medium,1
INV-2024-02778,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-26,2024-05-26,2024-07-13,142457,48,1,326225,2155144,1076778,high,0
INV-2024-02779,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-01-20,2024-02-19,2024-03-26,61133,36,1,326225,2155144,1076778,low,0
INV-2024-02780,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-11,2025-01-10,2025-03-27,173539,76,1,326225,2155144,1076778,high,1
INV-2024-02781,Ayesha Plastics,National Packaging House,Packaging,2024-12-15,2025-01-14,2025-02-14,51180,31,1,326225,2155144,1076778,low,1
INV-2024-02782,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-05,2024-12-05,2025-02-12,131897,69,1,326225,2155144,1076778,high,1
INV-2024-02783,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-05,2024-11-04,,161417,180,0,326225,2155144,1076778,high,1
INV-2024-02784,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-02,2024-07-02,2024-08-19,101754,48,1,326225,2155144,1076778,medium,0
INV-2024-02785,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-07-25,2024-08-24,2024-10-05,172290,42,1,326225,2155144,1076778,high,0
INV-2024-02786,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-12-01,2024-12-31,2025-04-05,144888,95,1,326225,2155144,1076778,high,1
INV-2024-02787,Ayesha Plastics,National Packaging House,Packaging,2024-03-17,2024-04-16,2024-05-14,63806,28,1,326225,2155144,1076778,low,0
INV-2024-02788,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-17,2024-05-17,2024-06-21,126003,35,1,326225,2155144,1076778,high,0
INV-2024-02789,Ayesha Plastics,National Packaging House,Packaging,2024-10-09,2024-11-08,2024-12-11,57973,33,1,326225,2155144,1076778,low,1
INV-2024-02790,Ayesha Plastics,Shree Retail Distributors,Retail,2024-08-24,2024-09-23,2024-11-04,53036,42,1,326225,2155144,1076778,medium,0
INV-2024-02791,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-04-06,2024-05-06,2024-07-25,270013,80,1,326225,2155144,1076778,high,0
INV-2024-02792,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-01,2024-08-31,2024-11-21,210741,82,1,326225,2155144,1076778,high,0
INV-2024-02793,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-10-12,2024-11-11,2025-01-25,191700,75,1,326225,2155144,1076778,high,1
INV-2024-02794,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-06,2024-04-05,2024-04-19,67113,14,1,326225,2155144,1076778,medium,0
INV-2024-02795,Ayesha Plastics,National Packaging House,Packaging,2024-09-12,2024-10-12,2024-11-26,91350,45,1,326225,2155144,1076778,low,1
INV-2024-02796,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-22,2024-07-22,2024-09-30,122872,70,1,326225,2155144,1076778,high,0
INV-2024-02797,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-07-25,2024-08-24,2024-10-23,98614,60,1,326225,2155144,1076778,medium,0
INV-2024-02798,Ayesha Plastics,Shree Retail Distributors,Retail,2024-06-02,2024-07-02,,102498,180,0,326225,2155144,1076778,medium,0
INV-2024-02799,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-01-17,2024-02-16,2024-04-09,178424,53,1,326225,2155144,1076778,high,0
INV-2024-02800,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-18,2024-07-18,2024-08-18,61700,31,1,326225,2155144,1076778,low,0
INV-2024-02801,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-07,2024-12-07,2025-01-12,90294,36,1,326225,2155144,1076778,medium,1
INV-2024-02802,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-14,2024-08-13,2024-11-13,136444,92,1,326225,2155144,1076778,high,0
INV-2024-02803,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-09-30,2024-10-30,2024-11-28,66281,29,1,326225,2155144,1076778,low,1
INV-2024-02804,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-17,2024-07-17,2024-08-10,40935,24,1,326225,2155144,1076778,low,0
INV-2024-02805,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-04,2024-07-04,2024-09-17,180946,75,1,326225,2155144,1076778,high,0
INV-2024-02806,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-10,2024-11-09,2025-01-07,93190,59,1,326225,2155144,1076778,medium,1
INV-2024-02807,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-04,2024-12-04,2025-01-12,120965,39,1,326225,2155144,1076778,medium,1
INV-2024-02808,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-02-05,2024-03-06,2024-03-23,137005,17,1,326225,2155144,1076778,high,0
INV-2024-02809,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-15,2024-05-15,2024-07-23,138264,69,1,326225,2155144,1076778,high,0
INV-2024-02810,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-05,2024-03-06,2024-05-07,194518,62,1,326225,2155144,1076778,high,0
INV-2024-02811,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-06,2024-02-05,2024-03-18,132184,42,1,326225,2155144,1076778,high,0
INV-2024-02812,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-29,2024-08-28,2024-11-08,128001,72,1,326225,2155144,1076778,high,0
INV-2024-02813,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-03-07,2024-04-06,2024-05-03,85738,27,1,326225,2155144,1076778,low,0
INV-2024-02814,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-05,2024-03-06,2024-05-24,191390,79,1,326225,2155144,1076778,high,0
INV-2024-02815,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-04-15,2024-05-15,2024-08-04,112564,81,1,326225,2155144,1076778,high,0
INV-2024-02816,Ayesha Plastics,National Packaging House,Packaging,2024-08-09,2024-09-08,2024-10-17,56671,39,1,326225,2155144,1076778,low,0
INV-2024-02817,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-03-22,2024-04-21,2024-06-01,98785,41,1,326225,2155144,1076778,medium,0
INV-2024-02818,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-10-27,2024-11-26,2025-02-09,135870,75,1,326225,2155144,1076778,high,1
INV-2024-02819,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-22,2024-09-21,,228388,180,0,326225,2155144,1076778,high,0
INV-2024-02820,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-14,2024-04-13,2024-06-20,158012,68,1,326225,2155144,1076778,high,0
INV-2024-02821,Ayesha Plastics,National Packaging House,Packaging,2024-11-05,2024-12-05,2024-12-31,84155,26,1,326225,2155144,1076778,low,1
INV-2024-02822,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-10-18,2024-11-17,2025-02-04,32513,79,1,326225,2155144,1076778,high,1
INV-2024-02823,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-10-21,2024-11-20,2025-01-14,175420,55,1,326225,2155144,1076778,high,1
INV-2024-02824,Ayesha Plastics,Shree Retail Distributors,Retail,2024-08-21,2024-09-20,2024-11-16,67848,57,1,326225,2155144,1076778,medium,0
INV-2024-02825,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-06-01,2024-07-01,2024-09-18,247389,79,1,326225,2155144,1076778,high,0
INV-2024-02826,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-03-30,2024-04-29,2024-07-04,166194,66,1,326225,2155144,1076778,high,0
INV-2024-02827,Ayesha Plastics,National Packaging House,Packaging,2024-11-12,2024-12-12,2025-01-23,67643,42,1,326225,2155144,1076778,low,1
INV-2024-02828,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-03,2025-01-02,2025-02-04,62483,33,1,326225,2155144,1076778,medium,1
INV-2024-02829,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-20,2024-08-19,2024-09-25,120256,37,1,326225,2155144,1076778,medium,0
INV-2024-02830,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-21,2024-04-20,2024-06-21,200138,62,1,326225,2155144,1076778,high,0
INV-2024-02831,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-29,2024-06-28,2024-07-24,93630,26,1,326225,2155144,1076778,medium,0
INV-2024-02832,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-04-21,2024-05-21,2024-06-24,160331,34,1,326225,2155144,1076778,high,0
INV-2024-02833,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-10,2024-11-09,2024-12-06,70247,27,1,326225,2155144,1076778,medium,1
INV-2024-02834,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-02-23,2024-03-24,2024-04-26,70408,33,1,326225,2155144,1076778,low,0
INV-2024-02835,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-28,2024-08-27,2024-11-20,88486,85,1,326225,2155144,1076778,high,0
INV-2024-02836,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-09-16,2024-10-16,,244896,180,0,326225,2155144,1076778,high,1
INV-2024-02837,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-12-21,2025-01-20,2025-04-24,102561,94,1,326225,2155144,1076778,medium,1
INV-2024-02838,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-06-24,2024-07-24,2024-09-17,78836,55,1,326225,2155144,1076778,medium,0
INV-2024-02839,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-22,2024-08-21,2024-11-28,152184,99,1,326225,2155144,1076778,high,0
INV-2024-02840,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-12-29,2025-01-28,2025-03-19,176188,50,1,326225,2155144,1076778,high,1
INV-2024-02841,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-08-25,2024-09-24,,127440,180,0,326225,2155144,1076778,high,0
INV-2024-02842,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-10-07,2024-11-06,2024-12-31,89757,55,1,326225,2155144,1076778,medium,1
INV-2024-02843,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-12,2024-09-11,2024-10-29,122432,48,1,326225,2155144,1076778,high,0
INV-2024-02844,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-03-23,2024-04-22,,195205,180,0,326225,2155144,1076778,high,0
INV-2024-02845,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-21,2024-03-22,2024-06-01,94274,71,1,326225,2155144,1076778,high,0
INV-2024-02846,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-19,2024-08-18,2024-09-30,147734,43,1,326225,2155144,1076778,high,0
INV-2024-02847,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-01-06,2024-02-05,2024-03-01,103291,25,1,326225,2155144,1076778,medium,0
INV-2024-02848,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-02,2024-08-01,2024-10-24,213441,84,1,326225,2155144,1076778,high,0
INV-2024-02849,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-11,2025-01-10,2025-02-08,85002,29,1,326225,2155144,1076778,medium,1
INV-2024-02850,Ayesha Plastics,National Packaging House,Packaging,2024-01-25,2024-02-24,2024-04-01,68110,37,1,326225,2155144,1076778,low,0
INV-2024-02851,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-11-24,2024-12-24,2025-02-13,124107,51,1,326225,2155144,1076778,medium,1
INV-2024-02852,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-02-22,2024-03-23,2024-05-17,177918,55,1,326225,2155144,1076778,high,0
INV-2024-02853,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-01-27,2024-02-26,2024-03-08,54851,11,1,326225,2155144,1076778,low,0
INV-2024-02854,Ayesha Plastics,Kaveri Engineering Works,Engineering,2024-07-12,2024-08-11,2024-10-09,159080,59,1,326225,2155144,1076778,medium,0
INV-2024-02855,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-07-10,2024-08-09,2024-11-05,125194,88,1,326225,2155144,1076778,high,0
INV-2024-02856,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-01-09,2024-02-08,2024-03-28,179350,49,1,326225,2155144,1076778,high,0
INV-2024-02857,Ayesha Plastics,National Packaging House,Packaging,2024-06-21,2024-07-21,2024-08-25,85421,35,1,326225,2155144,1076778,low,0
INV-2024-02858,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-02-02,2024-03-03,2024-05-09,160783,67,1,326225,2155144,1076778,high,0
INV-2024-02859,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-06,2025-01-05,2025-02-13,89009,39,1,326225,2155144,1076778,medium,1
INV-2024-02860,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-07-31,2024-08-30,2024-09-11,68339,12,1,326225,2155144,1076778,low,0
INV-2024-02861,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-06-14,2024-07-14,2024-08-24,53491,41,1,326225,2155144,1076778,low,0
INV-2024-02862,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-04-16,2024-05-16,2024-07-03,125481,48,1,326225,2155144,1076778,high,0
INV-2024-02863,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-07,2024-09-06,2024-10-29,127081,53,1,326225,2155144,1076778,high,0
INV-2024-02864,Ayesha Plastics,Shree Retail Distributors,Retail,2024-07-01,2024-07-31,,35834,180,0,326225,2155144,1076778,medium,0
INV-2024-02865,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-30,2024-12-30,2025-03-04,181792,64,1,326225,2155144,1076778,high,1
INV-2024-02866,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-08-22,2024-09-21,2024-12-05,139204,75,1,326225,2155144,1076778,high,0
INV-2024-02867,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-22,2024-06-21,2024-07-26,120571,35,1,326225,2155144,1076778,medium,0
INV-2024-02868,Ayesha Plastics,National Packaging House,Packaging,2024-02-04,2024-03-05,2024-04-03,59666,29,1,326225,2155144,1076778,low,0
INV-2024-02869,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-11-02,2024-12-02,2025-01-25,109483,54,1,326225,2155144,1076778,medium,1
INV-2024-02870,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-12-30,2025-01-29,2025-03-09,79296,39,1,326225,2155144,1076778,medium,1
INV-2024-02871,Ayesha Plastics,Shree Retail Distributors,Retail,2024-10-18,2024-11-17,2024-12-19,86767,32,1,326225,2155144,1076778,medium,1
INV-2024-02872,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-11-03,2024-12-03,2025-01-15,176020,43,1,326225,2155144,1076778,high,1
INV-2024-02873,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-07-17,2024-08-16,2024-09-27,50773,42,1,326225,2155144,1076778,medium,0
INV-2024-02874,Ayesha Plastics,Shree Retail Distributors,Retail,2024-12-21,2025-01-20,2025-03-05,72322,44,1,326225,2155144,1076778,medium,1
INV-2024-02875,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-12-18,2025-01-17,2025-03-08,174105,50,1,326225,2155144,1076778,high,1
INV-2024-02876,Ayesha Plastics,Shree Retail Distributors,Retail,2024-09-03,2024-10-03,,79094,180,0,326225,2155144,1076778,medium,1
INV-2024-02877,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-10-26,2024-11-25,2024-12-12,80864,17,1,326225,2155144,1076778,low,1
INV-2024-02878,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-04-29,2024-05-29,2024-06-17,57063,19,1,326225,2155144,1076778,low,0
INV-2024-02879,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-01-07,2024-02-06,2024-04-15,167816,69,1,326225,2155144,1076778,high,0
INV-2024-02880,Ayesha Plastics,Shree Retail Distributors,Retail,2024-03-04,2024-04-03,2024-05-23,69626,50,1,326225,2155144,1076778,medium,0
INV-2024-02881,Ayesha Plastics,Zenith Pharma Supplies,Pharma,2024-05-04,2024-06-03,2024-07-17,95735,44,1,326225,2155144,1076778,medium,0
INV-2024-02882,Ayesha Plastics,Metro Infra Suppliers,Infrastructure,2024-07-10,2024-08-09,2024-09-21,125933,43,1,326225,2155144,1076778,high,0
INV-2024-02883,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-07-11,2024-08-10,,149288,180,0,326225,2155144,1076778,high,0
INV-2024-02884,Ayesha Plastics,Urban Build Projects Ltd,Construction,2024-11-02,2024-12-02,2025-01-27,188189,56,1,326225,2155144,1076778,high,1
INV-2024-02885,Ayesha Plastics,Apex Manufacturing Pvt Ltd,Manufacturing,2024-06-17,2024-07-17,2024-08-31,153203,45,1,326225,2155144,1076778,high,0
INV-2024-02886,Ayesha Plastics,Bright Foods Trading Co,FMCG,2024-01-21,2024-02-20,2024-03-17,88326,26,1,326225,2155144,1076778,low,0
